Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_31_040.jpg;0;0;0;1.118208;111.0687;39.55352;0.2653317;263.8598;359.8621
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_31_106.jpg;0;0;0;1.114521;111.0595;39.46758;0.1122929;263.8596;359.7975
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_31_173.jpg;0;0;0;1.110792;111.0527;39.40333;-0.0004464819;263.8594;359.7587
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_31_240.jpg;0;0;0;1.105765;111.0459;39.33922;359.8922;263.8592;359.7283
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_31_306.jpg;4.036674;0;0;1.101756;111.0387;39.25351;359.773;264.1154;359.7527
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_31_373.jpg;7.972798;0;0;1.096688;111.0353;39.18921;359.6945;264.6116;359.8257
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_31_439.jpg;11.98547;0;0;1.088617;111.0341;39.12509;359.6204;265.3594;359.9436
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_31_506.jpg;15;0;0;1.080376;111.0359;39.03993;359.5432;266.7295;0.1536127
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_31_572.jpg;15;0;0;1.072671;111.0388;38.97591;359.5292;267.8196;0.2986337
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_31_639.jpg;15;0;0;1.063992;111.0431;38.91203;359.5367;268.9191;0.4429078
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_31_705.jpg;15;0;0;1.057695;111.0506;38.82708;359.5803;270.386;0.6176379
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_31_773.jpg;15;0;0;1.051753;111.0576;38.76358;359.6357;271.478;0.7281815
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_31_838.jpg;15;0;0;1.044071;111.0657;38.70024;359.7141;272.5654;0.8163716
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_31_907.jpg;15;0;0;1.038217;111.0785;38.61619;359.846;274.0198;0.8990529
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_31_972.jpg;15;0;0;1.032847;111.0896;38.55393;359.9383;275.1168;0.953432
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_32_039.jpg;15;0;0;1.026461;111.1019;38.4925;0.01377551;276.2092;1.005247
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_32_105.jpg;14.99328;0;0;1.02247;111.1193;38.4125;0.0437906;277.6182;1.032228
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_32_172.jpg;15;0;0;1.018308;111.1335;38.35408;0.01089161;278.6719;1.030376
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_32_238.jpg;15;0;0;1.012937;111.1488;38.29631;359.9719;279.7131;1.025444
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_32_305.jpg;11.99063;0.1014869;0;1.009489;111.1695;38.21943;359.936;280.9539;0.9805779
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_32_371.jpg;9.02112;0.299454;0;1.006467;111.1851;38.16104;359.9302;281.7101;0.9202341
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_32_438.jpg;6.014535;0.499893;0;1.029863;111.201;38.1008;359.9621;282.2542;0.843531
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_32_506.jpg;3.001642;0.7007525;0;1.056572;111.222;38.01661;0.07680385;282.6556;0.7018496
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_32_572.jpg;0.03295183;0.8986652;0;1.088391;111.2375;37.94965;0.2298464;282.7175;0.5652373
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_32_638.jpg;0;1;0;1.145394;111.2533;37.87903;0.4387376;282.729;0.4122765
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_32_706.jpg;0;1;0;1.192098;111.2756;37.77961;0.7806264;282.7205;0.1997411
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_32_772.jpg;0;1;0;1.238061;111.2931;37.70136;1.067197;282.7112;0.03631681
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_32_838.jpg;0;1;0;1.299526;111.3121;37.6212;1.322674;282.7324;359.943
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_32_906.jpg;0;1;0;1.334602;111.3379;37.51728;1.274035;282.6589;-0.0002034752
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_32_972.jpg;0;1;0;1.404857;111.3561;37.43517;1.212288;282.6321;-0.000495006
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_33_038.jpg;0;1;0;1.464016;111.375;37.34953;1.201726;282.6222;-0.0005181144
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_33_105.jpg;0;1;0;1.509389;111.4013;37.23007;1.254081;282.6104;-0.0005724188
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_33_171.jpg;0;1;0;1.553478;111.4216;37.13744;1.291261;282.6008;-0.001072105
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_33_238.jpg;0;1;0;1.616347;111.4424;37.04258;1.296148;282.5909;-0.001105586
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_33_305.jpg;0;1;0;1.663427;111.4709;36.91246;1.26388;282.5749;-0.001012448
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_33_371.jpg;0;1;0;1.710975;111.4931;36.81121;1.266995;282.5638;-0.000917017
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_33_438.jpg;0;1;0;1.769829;111.5158;36.70723;1.277098;282.5522;-0.00104337
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_33_504.jpg;0;1;0;1.815692;111.547;36.56456;1.280923;282.5373;-0.001029174
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_33_571.jpg;0;1;0;1.861711;111.571;36.45438;1.287506;282.5266;-0.001098804
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_33_637.jpg;0;1;0;1.922278;111.5956;36.34159;1.29071;282.5151;-0.001102822
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_33_704.jpg;0;1;0;1.96738;111.6292;36.18706;1.296659;282.5;-0.001120598
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_33_771.jpg;0;1;0;2.011509;111.6551;36.06809;1.300696;282.4891;-0.001152705
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_33_838.jpg;0;1;0;2.071964;111.6815;35.94653;1.302425;282.4781;-0.001131182
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_33_904.jpg;0;1;0;2.115764;111.7176;35.78036;1.305993;282.4632;-0.001152347
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_33_970.jpg;0;1;0;2.160764;111.7453;35.65267;1.310119;282.4533;-0.001192393
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_34_037.jpg;0;1;0;2.219756;111.7735;35.52237;1.313879;282.4407;-0.001222098
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_34_104.jpg;0;1;0;2.263103;111.8119;35.34468;1.315945;282.4258;-0.00122314
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_34_170.jpg;1.508667;1;0;2.307619;111.8418;35.20842;1.321044;282.4882;-0.001843641
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_34_237.jpg;4.484964;1;0;2.364508;111.8737;35.07011;1.320819;282.8143;-0.003436471
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_34_304.jpg;7.511033;1;0;2.407154;111.9221;34.88329;1.30831;283.829;0.03145201
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_34_370.jpg;10.47914;1;0;2.447444;111.9633;34.7423;1.260646;285.0299;0.08390587
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_34_437.jpg;7.498158;1;0;2.503069;112.0076;34.6002;1.180396;286.2695;0.1283533
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_34_504.jpg;4.46296;1;0;2.547266;112.0698;34.40711;1.092173;287.4248;0.1747729
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_34_570.jpg;1.502767;1;0;2.590577;112.1177;34.25882;1.066665;287.8649;0.1927536
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_34_637.jpg;0;1;0;2.646338;112.166;34.10724;1.081542;287.9718;0.1847336
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_34_703.jpg;0;1;0;2.687902;112.2315;33.90071;1.140056;287.9654;0.1394556
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_34_770.jpg;0;1;0;2.728813;112.2816;33.74263;1.209127;287.9414;0.08643659
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_34_836.jpg;0;1;0;2.784694;112.3325;33.58191;1.29326;287.9111;0.01891542
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_34_903.jpg;0;1;0;2.825117;112.4026;33.36463;1.3838;287.9059;-0.002648191
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_34_970.jpg;0;1;0;2.868042;112.4555;33.19987;1.385;287.8954;-0.00177514
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_35_036.jpg;0;1;0;2.926214;112.5088;33.03299;1.357178;287.8807;-0.001037106
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_35_103.jpg;0;1;0;2.96761;112.5811;32.80599;1.365025;287.8582;-0.0009089799
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_35_169.jpg;-1.497735;1;0;3.007697;112.6356;32.63285;1.37404;287.7674;-0.001144479
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_35_236.jpg;-4.501165;1;0;3.062733;112.6892;32.45714;1.365273;287.408;-4.550305E-05
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_35_303.jpg;-7.492858;1;0;3.102488;112.7573;32.21812;1.348168;286.3339;-0.002345498
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_35_370.jpg;-4.487175;1;0;3.141953;112.8068;32.0355;1.334844;285.4785;359.9855
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_35_436.jpg;-1.483701;1;0;3.196308;112.8565;31.85022;1.33197;284.9271;359.981
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_35_503.jpg;0;1;0;3.236328;112.9243;31.59916;1.359479;284.739;-0.003895131
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_35_569.jpg;0;1;0;3.276153;112.9754;31.40799;1.382593;284.7197;-0.003434691
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_35_636.jpg;0;1;0;3.329418;113.0266;31.21453;1.393721;284.7077;-0.002446292
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_35_702.jpg;0;1;0;3.370808;113.095;30.95297;1.39708;284.6928;-0.002430095
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_35_769.jpg;0;1;0;3.410204;113.1467;30.75399;1.400589;284.685;-0.002153126
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_35_836.jpg;0;1;0;3.463175;113.1988;30.55267;1.40277;284.6765;-0.001514275
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_35_902.jpg;0;1;0;3.502668;113.269;30.28057;1.408115;284.6576;-0.001565947
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_35_969.jpg;0;1;0;3.542068;113.3222;30.07382;1.409847;284.6431;-0.001196686
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_36_036.jpg;0;1;0;3.594907;113.3758;29.8647;1.415515;284.6248;-0.001531817
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_36_103.jpg;0;1;0;3.633614;113.4482;29.58241;1.417424;284.6019;-0.001580939
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_36_168.jpg;0;1;0;3.672989;113.5031;29.36797;1.421573;284.5833;-0.001679903
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_36_236.jpg;0;1;0;3.724164;113.5584;29.15129;1.424183;284.5652;-0.001697786
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_36_302.jpg;0;1;0;3.762853;113.6331;28.85881;1.430098;284.5403;-0.001596841
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_36_369.jpg;0;1;0;3.80142;113.6896;28.63688;1.431418;284.5215;-0.001605022
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_36_435.jpg;0;1;0;3.852432;113.7466;28.41268;1.433531;284.5017;-0.001746807
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_36_502.jpg;0;1;0;3.891082;113.8234;28.1102;1.440081;284.4746;-0.001757194
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_36_568.jpg;0;1;0;3.929243;113.8816;27.88072;1.444998;284.4556;-0.001297148
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_36_635.jpg;0;1;0;3.979333;113.9403;27.64912;1.444828;284.4355;-0.001300751
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_36_702.jpg;0;1;0;4.016876;114.0192;27.33673;1.452017;284.4056;-0.001696499
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_36_768.jpg;0;1;0;4.054626;114.0789;27.0999;1.455042;284.3857;-0.001207545
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_36_834.jpg;0;1;0;4.10455;114.1391;26.86092;1.455167;284.3638;-0.001349945
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_36_901.jpg;0;1;0;4.141686;114.22;26.53878;1.460758;284.3327;-0.001723115
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_36_968.jpg;0;1;0;4.17939;114.2813;26.29462;1.464606;284.3108;-0.001363989
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_37_035.jpg;1.495568;1;0;4.228771;114.3431;26.04831;1.468727;284.3107;-0.001394524
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_37_102.jpg;4.506111;1;0;4.26476;114.4287;25.71742;1.463395;284.7225;-0.004058923
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_37_168.jpg;1.50546;1;0;4.301307;114.495;25.46726;1.453827;285.1049;-0.003271059
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_37_234.jpg;0;1;0;4.349928;114.5621;25.21474;1.461191;285.2513;-0.001797084
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_37_301.jpg;0;1;0;4.385742;114.6528;24.87463;1.486717;285.2769;-0.001855741
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_37_368.jpg;0;1;0;4.421597;114.7216;24.61748;1.485781;285.2668;-0.001966608
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_37_434.jpg;0;1;0;4.470639;114.791;24.35815;1.488354;285.2487;-0.001307849
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_37_501.jpg;-2.987283;1;0;4.505894;114.8831;24.00882;1.491966;284.9971;-0.0008360077
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_37_568.jpg;-6.034455;1;0;4.542149;114.9504;23.74387;1.489912;284.4589;0.000387384
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_37_634.jpg;-5.981627;1;0;4.587787;115.015;23.47636;1.475828;283.6101;0.0004685169
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_37_701.jpg;-2.987326;1;0;4.623822;115.0989;23.11578;1.455716;282.6845;359.9932
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_37_767.jpg;0;0.8993742;0;4.659225;115.1614;22.84276;1.441453;282.3543;359.983
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_07_37_834.jpg;0;0.7000568;0;4.697364;115.2236;22.56809;1.422566;282.2607;359.9688
